1.788783	9.940721	2.740793
0.627946	9.755646	4.318813
-0.824859	9.083590	5.470745
-2.397529	8.027099	6.007052
-3.903931	6.797355	5.852840
-5.171065	5.577596	5.030438
-6.083509	4.493671	3.702516
-6.648623	3.720208	2.016938
-6.848808	3.367844	0.135177
-6.799785	3.409683	-1.773417
-6.853630	3.616680	-3.660278
-7.417105	3.783964	-5.437033
-8.806934	3.814181	-6.661566
-10.628591	3.944602	-6.973599
-12.316793	4.382903	-6.342230
-13.463694	5.176858	-5.115859
-13.822344	6.305022	-3.684604
-13.358354	7.554896	-2.386494
-12.301730	8.774740	-1.450632
-10.867331	9.828967	-0.875058
-9.175057	10.547043	-0.521250
-7.326515	10.750884	-0.277667
-5.514851	10.281011	-0.062434
-3.951410	9.232800	0.261663
-2.631246	7.883355	0.793286
-1.422419	6.470857	1.508861
-0.206904	5.148486	2.363320
1.060646	3.906202	3.137401
2.411171	2.633117	3.447880
3.666757	1.289887	3.183762
4.565712	-0.153569	2.455474
5.033538	-1.627783	1.432518
5.062630	-3.140932	0.351180
4.591981	-4.720875	-0.505903
3.561976	-6.215277	-0.902687
2.063397	-7.315571	-0.840664
0.290753	-7.703019	-0.433040
-1.404960	-7.191190	0.119081
-2.677379	-5.883796	0.476879
-3.315195	-4.154624	0.321079
-3.101071	-2.505120	-0.501618
-2.332317	-1.202406	-1.609495
-1.308089	-0.103788	-2.747938
-0.240003	1.174183	-3.646788
0.719370	2.754017	-4.071862
1.597096	4.437894	-3.953828
2.332877	6.091793	-3.345640
2.808121	7.594162	-2.247382
2.919656	8.800080	-0.742719
2.572374	9.612110	0.982576
