1.922277	9.986085	3.078199
0.631404	9.816271	4.466066
-0.854500	9.303002	5.538387
-2.448904	8.507768	6.197323
-4.045790	7.493934	6.376884
-5.519483	6.329574	6.094919
-6.749890	5.096875	5.352440
-7.678068	3.921676	4.191935
-8.311920	2.926111	2.708920
-8.707827	2.240486	0.988662
-8.998109	1.957924	-0.854902
-9.397218	2.125095	-2.680002
-10.111296	2.745190	-4.291216
-11.154317	3.791457	-5.424344
-12.334147	5.161945	-5.867541
-13.329101	6.692837	-5.504875
-13.817626	8.136643	-4.437944
-13.536561	9.346730	-3.057437
-12.421488	10.245097	-1.879151
-10.764870	10.759872	-1.208222
-8.910502	10.827462	-1.047560
-7.117501	10.371666	-1.213291
-5.548622	9.404733	-1.441544
-4.280664	8.048363	-1.498979
-3.294894	6.501225	-1.170848
-2.425067	5.057903	-0.336525
-1.513076	3.822794	0.774950
-0.355621	2.813023	1.866122
1.107283	1.882338	2.549205
2.679884	0.888303	2.692797
4.111669	-0.286042	2.467699
5.151506	-1.762616	2.001757
5.615894	-3.488463	1.485031
5.321263	-5.271555	1.055826
4.253414	-6.766080	0.782576
2.626684	-7.645084	0.559546
0.810899	-7.702017	0.154231
-0.746668	-6.934606	-0.518436
-1.708604	-5.583645	-1.377316
-1.986499	-4.001191	-2.337637
-1.656413	-2.447299	-3.340776
-0.878694	-0.978134	-4.240223
0.149861	0.493798	-4.842273
1.275173	2.009665	-5.029830
2.328188	3.575616	-4.781191
3.166723	5.158686	-4.128015
3.689114	6.674772	-3.096021
3.831504	8.008406	-1.744643
3.567963	9.050508	-0.172632
2.915990	9.739056	1.478485
