1.853850	9.989729	2.937293
0.597241	9.832676	4.398047
-0.891572	9.253674	5.485647
-2.453979	8.315084	6.134399
-4.006442	7.173468	6.263583
-5.411390	5.915969	5.876401
-6.589534	4.694950	4.981823
-7.463346	3.629219	3.655057
-7.977392	2.823378	2.003223
-8.215090	2.369082	0.166646
-8.396110	2.277153	-1.720272
-8.817746	2.520051	-3.540850
-9.669089	3.109990	-5.103571
-10.947306	4.036083	-6.089734
-12.406411	5.176844	-6.186984
-13.568943	6.402220	-5.418341
-14.019292	7.658896	-4.123480
-13.557291	8.826155	-2.744754
-12.360656	9.810357	-1.707881
-10.718522	10.474844	-1.125028
-8.889087	10.764369	-0.938829
-7.043188	10.585271	-0.997477
-5.340996	9.850656	-1.101205
-3.960384	8.609961	-1.038468
-2.908902	7.154077	-0.505536
-2.062517	5.717821	0.404905
-1.176976	4.377044	1.435636
-0.039121	3.180777	2.356719
1.412558	2.144275	2.897431
2.910976	1.046984	2.929042
4.199547	-0.229358	2.531752
5.114833	-1.704018	1.861553
5.495223	-3.368262	1.133578
5.180055	-5.094857	0.531632
4.169574	-6.618568	0.229749
2.589565	-7.576009	0.155726
0.744907	-7.763765	0.136179
-0.986747	-7.133144	-0.086513
-2.133635	-5.810262	-0.701654
-2.433106	-4.197134	-1.593153
-2.067690	-2.619209	-2.546199
-1.278366	-1.166479	-3.462186
-0.266464	0.246909	-4.224775
0.821818	1.741244	-4.689817
1.850743	3.349076	-4.725947
2.708925	4.993133	-4.258111
3.289945	6.568898	-3.335417
3.522470	7.959371	-2.031471
3.358189	9.031616	-0.439599
2.789626	9.715920	1.269819
