1.899485	10.001591	3.031319
0.628941	9.817738	4.451869
-0.853922	9.279347	5.536428
-2.450494	8.445236	6.188345
-4.036402	7.382104	6.352702
-5.500688	6.191768	6.035298
-6.725752	4.965520	5.245918
-7.615717	3.808659	4.029579
-8.199266	2.870623	2.486344
-8.541432	2.258379	0.732722
-8.794931	2.041001	-1.122432
-9.200804	2.238903	-2.950995
-9.970678	2.847011	-4.551078
-11.091624	3.862208	-5.648247
-12.343307	5.200727	-6.004481
-13.407320	6.644400	-5.502144
-13.910054	8.005052	-4.334657
-13.570730	9.187288	-2.940215
-12.417765	10.094910	-1.797794
-10.755823	10.657799	-1.173855
-8.905662	10.814672	-1.027002
-7.081030	10.455521	-1.151391
-5.461053	9.554359	-1.349852
-4.162355	8.216471	-1.385404
-3.141737	6.708296	-0.997749
-2.285506	5.289925	-0.104435
-1.407053	4.017938	0.989091
-0.283900	2.912873	2.014852
1.187292	1.964819	2.657626
2.749379	0.949744	2.768215
4.140960	-0.262247	2.494538
5.146154	-1.739114	1.959434
5.597033	-3.448374	1.358066
5.313988	-5.223708	0.875007
4.245959	-6.725830	0.595128
2.621957	-7.636663	0.447559
0.777450	-7.755361	0.195065
-0.841522	-7.027925	-0.365606
-1.846670	-5.673715	-1.175343
-2.122701	-4.061810	-2.096242
-1.793313	-2.488460	-3.070536
-1.035189	-1.029772	-3.990615
-0.011143	0.416866	-4.650252
1.112948	1.927050	-4.914881
2.176364	3.503390	-4.758377
3.028114	5.112381	-4.181260
3.570199	6.650292	-3.180281
3.736915	8.001537	-1.833489
3.500317	9.072541	-0.263272
2.884843	9.750195	1.415369
