1.842412	10.189260	3.007929
0.641363	10.011366	4.553750
-0.803921	9.278313	5.636491
-2.265036	8.010516	5.829959
-3.603121	6.731333	5.172776
-4.607530	5.757305	3.762505
-5.263519	5.219103	1.983381
-5.534950	5.035127	0.064660
-5.503557	5.104640	-1.891133
-5.469113	5.242871	-3.812930
-5.712551	5.267397	-5.699544
-6.560995	4.911560	-7.318744
-8.066054	4.171453	-8.124104
-9.767839	3.465602	-7.806037
-11.200069	3.150153	-6.606626
-12.240200	3.478180	-5.057177
-12.806120	4.346853	-3.472090
-12.762734	5.647294	-2.085368
-12.272693	7.105395	-0.960192
-11.238018	8.520839	-0.197738
-9.770122	9.640960	0.357873
-7.953514	10.269383	0.611292
-6.021704	10.179749	0.701037
-4.194467	9.455506	0.898916
-2.547495	8.312962	1.320476
-1.052456	6.953684	1.915223
0.397536	5.562994	2.535745
1.855002	4.196989	2.917499
3.254948	2.813245	2.832138
4.380554	1.360134	2.226886
5.020042	-0.177749	1.250319
5.093287	-1.702000	0.065929
4.525378	-3.095315	-1.119998
3.416454	-4.410581	-1.964634
2.005159	-5.625925	-2.364378
0.385079	-6.586900	-2.095751
-1.172252	-7.167787	-1.168625
-2.412545	-7.143536	0.252435
-3.268358	-6.250891	1.658673
-3.654352	-4.638228	2.500486
-3.570932	-2.781889	2.338421
-3.098993	-1.240625	1.357677
-2.332653	-0.023035	0.098873
-1.403224	1.130242	-1.109711
-0.401904	2.485248	-2.037198
0.628962	4.089175	-2.497616
1.632338	5.785800	-2.407793
2.422362	7.420904	-1.647846
2.907988	8.802330	-0.358283
2.676884	9.786750	1.290759
