1.933608	10.252372	3.268132
0.510359	10.195809	4.640786
-1.154188	9.438457	5.414658
-2.786465	8.214341	5.313742
-4.010255	7.039408	4.244415
-4.667012	6.336745	2.440481
-4.865501	6.231992	0.398035
-4.697070	6.532145	-1.606272
-4.657861	6.789377	-3.578674
-4.443846	6.919006	-5.509120
-4.564713	6.241219	-7.277198
-5.559534	5.022464	-8.289772
-6.989225	3.838342	-8.381698
-8.285583	2.753577	-7.642014
-9.385840	1.931551	-6.417310
-10.234066	1.628157	-4.817455
-10.823024	2.097376	-3.138310
-11.146131	3.183357	-1.675690
-10.914543	4.543279	-0.387369
-10.220624	6.030671	0.613333
-9.300687	7.643571	1.201179
-8.063772	9.161361	1.252760
-6.298318	9.982040	1.075804
-4.341783	9.815807	1.181362
-2.466709	8.919202	1.486252
-0.781973	7.496435	1.994831
0.800613	6.023822	2.582643
2.332367	4.523357	2.763844
3.589705	3.063952	2.273547
4.130379	1.869360	0.855669
3.854827	0.640355	-0.649158
3.205251	-0.692673	-1.918039
2.322420	-2.089019	-2.911961
1.114133	-3.431283	-3.486264
-0.429491	-4.483530	-3.559908
-1.967195	-5.350845	-2.981815
-3.132053	-5.982507	-1.678996
-3.892752	-6.107618	0.002350
-4.411155	-5.633473	1.703753
-4.543891	-4.511618	3.176367
-3.973045	-3.065188	4.200554
-2.810107	-1.625361	4.283283
-1.863487	-0.309014	3.300388
-1.266198	1.066548	2.105647
-0.537910	2.198624	0.672585
0.392959	3.541414	-0.530111
1.501940	5.128079	-1.225370
2.505221	6.850004	-1.048313
3.018537	8.497358	0.006499
2.826443	9.687352	1.596509
