1.642540	10.054223	3.071850
0.424979	9.727043	4.568146
-1.161500	8.974229	5.365634
-2.852607	8.181800	5.147063
-4.010832	7.436991	3.822769
-4.439231	6.777922	2.008510
-4.430317	6.556537	0.098972
-4.229925	6.658467	-1.754061
-4.302232	6.853565	-3.612398
-4.757725	6.819509	-5.411548
-5.334245	6.109940	-7.032102
-5.710467	4.648533	-8.206883
-5.958415	2.824812	-8.570724
-6.862437	1.431884	-7.675445
-8.042504	1.048661	-6.196333
-8.941856	1.219233	-4.472172
-9.461888	1.572076	-2.606664
-9.729133	2.301065	-0.827501
-9.941708	3.729528	0.424679
-10.057203	5.635624	0.718284
-9.281323	7.388659	0.901783
-7.919913	8.731975	1.020443
-6.151077	9.440635	1.232601
-4.265505	9.513227	1.458116
-2.393096	8.800020	1.719923
-0.781470	7.571821	2.101185
0.751572	6.247005	2.474508
2.233858	4.832225	2.449215
3.270323	3.336237	1.773351
3.786651	1.814965	0.703420
3.763594	0.522424	-0.751259
3.026003	-0.392180	-2.248308
1.514759	-0.771281	-3.394149
-0.029860	-1.894472	-3.798487
-1.415956	-3.274023	-3.578201
-2.852140	-4.405038	-2.915940
-4.384222	-4.984012	-1.887811
-5.636767	-4.983349	-0.446665
-5.920456	-4.774061	1.407625
-4.842556	-4.413876	2.907663
-3.449705	-3.459069	3.816062
-2.470703	-1.911391	4.125669
-1.864710	-0.229073	3.563662
-1.306770	1.172379	2.526449
-0.474202	2.301803	1.258083
0.519596	3.530085	0.171270
1.625991	4.948412	-0.582634
2.514364	6.701664	-0.771584
2.726674	8.453250	-0.097648
2.416507	9.669551	1.340177
