1.898805	10.180161	3.001487
0.685753	9.978433	4.496533
-0.764997	9.170154	5.526916
-2.275178	7.979468	5.840541
-3.614110	6.709066	5.227814
-4.728302	5.698358	3.972522
-5.412928	5.107089	2.235355
-5.722053	4.902461	0.295770
-5.727405	4.925017	-1.654449
-5.661994	5.056379	-3.548585
-5.861761	5.067084	-5.422315
-6.633796	4.736427	-7.075779
-8.155044	4.149297	-7.945414
-9.897061	3.546210	-7.688581
-11.389521	3.317780	-6.580556
-12.457882	3.657478	-5.061373
-12.946122	4.623177	-3.505776
-12.853287	5.929112	-2.123469
-12.211109	7.376224	-1.067122
-11.159894	8.734754	-0.230195
-9.678423	9.798843	0.262116
-7.861370	10.297305	0.469792
-5.952702	10.141028	0.606142
-4.153761	9.402320	0.838942
-2.544572	8.259112	1.265817
-1.072075	6.892900	1.890252
0.344259	5.489165	2.555136
1.756444	4.135756	2.980287
3.140428	2.784439	2.951337
4.305338	1.379871	2.376806
4.978095	-0.118130	1.424159
5.064783	-1.644503	0.307728
4.595365	-3.089190	-0.830401
3.602798	-4.434789	-1.742387
2.231612	-5.695595	-2.153252
0.656624	-6.728811	-1.983514
-0.921245	-7.272753	-1.095296
-2.242139	-7.142404	0.246568
-3.187001	-6.188042	1.555967
-3.665047	-4.530609	2.216428
-3.555747	-2.708507	1.946569
-2.986644	-1.251628	0.959856
-2.217359	-0.069666	-0.292301
-1.251760	1.108525	-1.479946
-0.213229	2.512814	-2.373879
0.807946	4.124055	-2.790210
1.666176	5.843883	-2.561465
2.413561	7.421951	-1.762366
2.764822	8.758020	-0.410497
2.615460	9.726667	1.266878
