1.765889	9.923955	2.749426
0.544681	9.771969	4.258975
-0.904961	9.139331	5.404058
-2.450436	8.127893	6.026646
-3.935379	6.873899	6.022430
-5.217698	5.575741	5.373744
-6.201559	4.425704	4.168972
-6.886754	3.578241	2.581469
-7.304534	3.086281	0.786071
-7.441477	2.931475	-1.094873
-7.450912	3.051903	-2.981995
-7.824614	3.311543	-4.802809
-9.016721	3.672071	-6.189133
-10.746888	4.110509	-6.716289
-12.465792	4.703169	-6.290958
-13.657027	5.618786	-5.192634
-13.963764	6.792743	-3.782012
-13.420296	8.033248	-2.507243
-12.260605	9.159148	-1.572462
-10.747959	10.083898	-0.979722
-9.008736	10.690372	-0.676299
-7.151289	10.784297	-0.543200
-5.372677	10.238299	-0.439975
-3.919682	9.094608	-0.115251
-2.735090	7.723470	0.488574
-1.640573	6.362042	1.283898
-0.533466	5.024675	2.153752
0.663577	3.742558	2.932180
2.016840	2.504410	3.351628
3.370604	1.224903	3.213634
4.433376	-0.159791	2.559785
5.076653	-1.628862	1.607365
5.219175	-3.207706	0.630592
4.816030	-4.850797	-0.137069
3.834319	-6.378250	-0.537495
2.328190	-7.459503	-0.505394
0.518327	-7.735737	-0.198554
-1.231089	-7.170196	0.118326
-2.546938	-5.852969	0.121288
-3.086530	-4.146873	-0.370492
-2.760788	-2.579274	-1.304583
-1.865715	-1.329485	-2.371750
-0.803770	-0.099874	-3.311505
0.173261	1.341175	-4.015362
1.091105	2.955636	-4.343688
1.929659	4.645810	-4.179833
2.616569	6.257781	-3.450579
3.033212	7.676181	-2.236257
3.049326	8.818299	-0.687144
2.625682	9.589452	1.040337
