1.931312	10.112492	2.953606
0.806529	9.863881	4.507858
-0.695507	9.075335	5.480304
-2.294460	7.955375	5.785204
-3.787832	6.729108	5.429036
-4.966478	5.615864	4.354556
-5.720438	4.838913	2.723866
-6.108795	4.471075	0.854786
-6.095353	4.459754	-1.083522
-5.973529	4.605090	-3.001142
-6.072778	4.684351	-4.888467
-6.833000	4.459423	-6.575976
-8.367842	3.999198	-7.523698
-10.196434	3.676468	-7.447582
-11.793163	3.685897	-6.499197
-12.850327	4.189361	-5.059720
-13.244974	5.175301	-3.547055
-12.980486	6.477494	-2.235199
-12.256461	7.856950	-1.199634
-11.071042	9.111655	-0.468708
-9.486514	10.027443	-0.011945
-7.638749	10.408098	0.251622
-5.754806	10.142370	0.431545
-4.031649	9.306004	0.734943
-2.530095	8.102406	1.212431
-1.153406	6.749267	1.820421
0.196058	5.397472	2.482568
1.554038	4.093668	3.023763
2.912255	2.759593	3.183062
4.108862	1.369533	2.733358
4.847731	-0.092282	1.802290
5.025427	-1.592651	0.701259
4.684795	-3.096715	-0.345113
3.908990	-4.545296	-1.229351
2.739751	-5.874421	-1.765013
1.239031	-6.934133	-1.619697
-0.381798	-7.447951	-0.886299
-1.874676	-7.156560	0.195757
-3.049594	-6.077627	1.183311
-3.626392	-4.373227	1.625390
-3.467226	-2.580463	1.201879
-2.837772	-1.171498	0.128626
-2.003566	-0.031758	-1.152380
-0.975275	1.104164	-2.293231
0.095501	2.521592	-3.039726
1.112045	4.141384	-3.276580
1.901112	5.854376	-2.919939
2.410544	7.461734	-1.977503
2.656094	8.798012	-0.565925
2.543100	9.740637	1.149748
