2.504671	11.526235	3.897505
1.186355	11.366728	5.272906
-0.273707	10.486739	6.156817
-1.659239	9.096834	6.047442
-2.804493	7.804379	4.889608
-3.581127	6.914131	2.998844
-3.916794	6.419931	0.753979
-4.026492	6.064957	-1.579508
-4.196799	5.627340	-3.885209
-4.259548	4.514049	-5.901936
-4.149737	2.737228	-7.249865
-4.162459	0.739097	-7.808396
-4.171383	-1.191425	-7.578296
-4.327887	-2.610999	-6.322501
-5.053645	-2.870684	-4.549924
-6.066854	-2.087623	-2.940519
-7.253779	-0.750208	-1.660085
-8.448823	0.786879	-0.566157
-9.400760	2.475874	0.504541
-9.841333	4.128873	1.862770
-9.341847	5.872446	2.855413
-8.295739	7.745315	2.812822
-6.693676	9.215968	2.453311
-4.605494	9.669471	2.082100
-2.509270	9.099383	2.047059
-0.579800	8.018792	2.231603
1.217720	6.728033	2.369844
2.880287	5.311329	2.104579
4.147942	3.943267	1.068417
4.517031	2.688505	-0.718842
4.023125	1.634034	-2.584532
2.697277	0.452196	-3.713056
0.630969	-0.286986	-4.064420
-1.577263	-0.581721	-4.375743
-3.831556	-0.679975	-4.480316
-6.056974	-0.892465	-4.372493
-8.010714	-1.428990	-3.830919
-9.234205	-2.275881	-2.574575
-9.099565	-3.150338	-0.901180
-8.019590	-3.348334	0.686378
-6.564682	-2.911617	2.031258
-4.765693	-1.990183	2.840266
-2.964602	-0.594547	2.956244
-1.557678	1.148635	2.355814
-0.314233	2.814508	1.298499
0.830320	4.545168	0.240564
1.896938	6.467562	-0.396712
2.822037	8.420288	-0.306594
3.433949	10.086957	0.635989
3.381572	11.147001	2.245794
