2.322937	11.585822	3.840317
1.480490	10.862944	5.348142
0.061948	9.656987	5.810616
-1.425244	8.533000	5.150146
-2.614961	7.520976	3.737326
-3.380217	6.746346	1.821260
-3.825326	6.458280	-0.072179
-4.242765	6.151183	-1.933543
-4.665405	5.598269	-3.679397
-4.920628	4.793032	-5.337626
-4.832870	3.747206	-6.873548
-4.733839	2.182724	-7.842555
-4.789048	0.352153	-7.651882
-5.057523	-1.082673	-6.522534
-5.397492	-1.696564	-4.744139
-5.905617	-1.018142	-2.694362
-6.895437	0.426762	-1.401404
-7.783004	1.703710	-0.367274
-8.738219	3.102844	0.428229
-9.413979	4.781077	0.841235
-9.474540	6.644169	1.012518
-8.458859	8.022867	1.663960
-6.759489	8.513571	2.221401
-4.872742	8.642585	2.064177
-2.871423	8.387087	1.786456
-0.927559	7.386127	1.859313
0.854747	6.088547	1.938915
2.425691	4.843788	1.362755
3.574724	3.611255	0.452143
4.036867	1.989900	-0.326513
3.504349	0.474023	-1.254866
2.255290	-0.063667	-2.525808
0.605606	-0.117038	-3.394524
-1.225051	-0.132308	-3.657609
-3.071622	-0.260090	-3.698268
-5.103079	-0.633755	-3.622445
-6.945672	-1.708434	-3.108144
-7.828854	-2.842462	-1.731152
-7.820707	-3.475129	-0.002576
-6.902399	-3.634977	1.592960
-5.366761	-3.173583	2.483729
-3.827893	-2.122264	2.535225
-2.578524	-0.721380	2.402441
-1.572149	0.850530	2.090086
-0.681317	2.446129	1.533403
0.097150	4.027828	0.801828
1.091252	5.849978	0.181857
2.035241	7.833340	0.127832
2.518053	9.746062	0.675630
2.598622	11.167521	2.017039
