1.829625	9.979488	2.884957
0.566451	9.826385	4.342982
-0.901701	9.232899	5.462383
-2.465114	8.285120	6.103936
-3.977722	7.075166	6.209977
-5.358239	5.791218	5.767055
-6.500849	4.568143	4.818368
-7.345210	3.566273	3.414623
-7.845757	2.855613	1.714912
-8.055594	2.474239	-0.131461
-8.200522	2.429478	-2.016587
-8.600029	2.688202	-3.841826
-9.482027	3.260473	-5.391796
-10.884663	4.106177	-6.281126
-12.457965	5.107197	-6.233827
-13.643801	6.246151	-5.356348
-14.017039	7.457991	-4.003483
-13.516389	8.645011	-2.678479
-12.321459	9.649059	-1.689407
-10.713655	10.379782	-1.105852
-8.902020	10.742088	-0.878742
-7.043797	10.635194	-0.892030
-5.309121	9.980843	-0.962285
-3.893251	8.790782	-0.815590
-2.844860	7.349477	-0.225980
-1.975521	5.900982	0.663344
-1.031235	4.551338	1.639260
0.129232	3.341703	2.519032
1.537931	2.233624	3.025811
2.994507	1.082469	3.006913
4.254924	-0.203317	2.548853
5.097864	-1.680677	1.809681
5.413554	-3.318045	1.014295
5.111619	-5.027220	0.379623
4.117224	-6.552049	0.026703
2.559031	-7.566233	-0.005495
0.707893	-7.771135	0.073907
-1.045284	-7.146483	0.009216
-2.274171	-5.839363	-0.461740
-2.625374	-4.222219	-1.318471
-2.206682	-2.662520	-2.280762
-1.371071	-1.238939	-3.200216
-0.371021	0.155683	-4.003313
0.666401	1.645178	-4.552266
1.674296	3.250619	-4.674639
2.523317	4.916154	-4.277917
3.127309	6.511510	-3.403981
3.407740	7.900875	-2.105947
3.272105	8.981323	-0.514982
2.742874	9.680453	1.207308
