2.340331	11.118013	3.785500
0.809439	11.201566	4.858881
-0.901507	10.571902	5.319840
-2.407847	9.392905	5.089692
-3.245171	7.859314	4.139166
-3.615829	6.854905	2.409738
-3.786741	6.151409	0.615176
-3.625794	5.404317	-1.051871
-3.304431	4.594087	-2.622827
-3.024529	3.602795	-4.102394
-3.008144	2.321105	-5.443522
-3.351988	0.710990	-6.494395
-4.012986	-1.230037	-6.730331
-5.008831	-2.761573	-5.723337
-6.052533	-3.161468	-4.028059
-6.883225	-2.323312	-2.401992
-7.827479	-0.915257	-1.301205
-8.562275	0.305942	-0.051430
-8.628652	1.774321	1.019597
-8.375002	3.380034	1.763497
-7.835919	4.981677	2.321753
-6.959918	6.512199	2.726801
-5.731473	7.914428	2.950858
-4.092020	8.969252	2.777567
-2.108817	9.019942	2.674036
-0.248463	8.499104	2.648213
1.312392	7.478933	2.274539
2.548094	6.076553	1.663234
3.224848	4.749123	0.346959
2.938904	3.536443	-1.141825
2.188203	2.408687	-2.403772
1.126502	1.455685	-3.491771
-0.184217	0.612272	-4.373067
-1.715025	-0.219102	-4.904411
-3.537392	-0.731925	-4.911146
-5.535371	-0.947200	-5.075181
-7.390591	-1.652279	-4.751383
-8.661505	-2.346805	-3.328996
-8.853827	-2.570142	-1.258187
-7.913191	-2.034573	0.512335
-6.529719	-1.040263	1.511324
-4.997586	-0.041842	1.880584
-3.459173	0.907935	1.771312
-1.987530	1.842584	1.347791
-0.630123	2.926654	0.834409
0.580921	4.276209	0.330208
1.670842	5.890208	-0.175700
2.944200	7.438767	0.041909
3.547907	8.971705	1.084014
3.314994	10.309972	2.406461
